crop_file,true_label,pred_label,logits,softmax,goodness
00052138.npy,1,1,"[-0.5967337489128113, 0.24333442747592926]","[0.3015204071998596, 0.6984795331954956]",0.6984795331954956
00001530.npy,1,1,"[-0.6076658964157104, -0.01202511414885521]","[0.35534167289733887, 0.6446583867073059]",0.6446583867073059
00044577.npy,1,1,"[-0.09388256818056107, 0.197703555226326]","[0.42761558294296265, 0.5723843574523926]",0.5723843574523926
00036110.npy,0,1,"[-0.7617149353027344, 0.6963829398155212]","[0.18875843286514282, 0.8112415671348572]",0.8112415671348572
00052393.npy,1,1,"[-0.9440596103668213, 0.49833929538726807]","[0.19117413461208344, 0.8088258504867554]",0.8088258504867554
00061688.npy,0,1,"[-0.48507818579673767, -0.028124183416366577]","[0.3877086937427521, 0.6122913360595703]",0.6122913360595703
00039994.npy,1,1,"[-0.6712706685066223, 0.17545253038406372]","[0.3001207113265991, 0.6998793482780457]",0.6998793482780457
00027208.npy,1,1,"[-0.3541148900985718, 0.0682825893163681]","[0.39594316482543945, 0.6040567755699158]",0.6040567755699158
00068370.npy,1,1,"[-0.6966890692710876, 0.3920297622680664]","[0.2518596053123474, 0.7481403946876526]",0.7481403946876526
00011274.npy,1,1,"[-0.9894421696662903, -0.07032065093517303]","[0.2851369380950928, 0.7148630619049072]",0.7148630619049072
00067600.npy,1,1,"[-0.33708593249320984, -0.11428450047969818]","[0.4445289373397827, 0.5554710626602173]",0.5554710626602173
00022021.npy,1,1,"[-0.08954066038131714, 0.6137209534645081]","[0.33108949661254883, 0.6689105033874512]",0.6689105033874512
00021092.npy,0,1,"[-1.2394304275512695, -0.18616291880607605]","[0.2585981488227844, 0.7414019107818604]",0.7414019107818604
00036291.npy,1,1,"[-0.8319595456123352, -0.34973400831222534]","[0.3817267417907715, 0.6182732582092285]",0.6182732582092285
00003957.npy,1,0,"[-0.46540892124176025, -0.4738519787788391]","[0.5021107792854309, 0.4978892505168915]",0.4978892505168915
00066087.npy,1,1,"[-0.46461617946624756, 0.08399377018213272]","[0.3661869764328003, 0.6338130235671997]",0.6338130235671997
00065038.npy,0,1,"[-0.6828298568725586, -0.018301239237189293]","[0.33972305059432983, 0.6602769494056702]",0.6602769494056702
00008126.npy,1,1,"[-0.3540087342262268, 0.1766100972890854]","[0.3703725337982178, 0.6296274065971375]",0.6296274065971375
00003555.npy,0,1,"[-0.3208083510398865, 0.10321126878261566]","[0.3955552577972412, 0.604444682598114]",0.604444682598114
00066347.npy,1,1,"[-0.3705020248889923, 0.06481713801622391]","[0.3928568959236145, 0.6071431040763855]",0.6071431040763855
00061640.npy,0,1,"[-0.6688735485076904, 0.23510073125362396]","[0.2882344722747803, 0.7117655277252197]",0.7117655277252197
00068723.npy,1,1,"[0.04070352762937546, 0.4086053967475891]","[0.4090481102466583, 0.5909518599510193]",0.5909518599510193
00014154.npy,1,1,"[-0.057466231286525726, -0.01214640960097313]","[0.4886719882488251, 0.5113279819488525]",0.5113279819488525
00010403.npy,0,0,"[-0.04819829761981964, -0.14459413290023804]","[0.5240802764892578, 0.4759196937084198]",0.4759196937084198
00000960.npy,1,1,"[-0.21338729560375214, -0.1365281045436859]","[0.48079466819763184, 0.5192053914070129]",0.5192053914070129
00021922.npy,0,1,"[-0.45972561836242676, 0.3045520782470703]","[0.3177182674407959, 0.6822817921638489]",0.6822817921638489
00023620.npy,0,0,"[-0.23116664588451385, -0.44146931171417236]","[0.55238276720047, 0.4476172626018524]",0.4476172626018524
00001819.npy,0,1,"[-0.13667790591716766, 0.041642189025878906]","[0.45553773641586304, 0.544462263584137]",0.544462263584137
00055400.npy,0,1,"[-0.11010989546775818, 0.23580141365528107]","[0.4143742620944977, 0.5856257081031799]",0.5856257081031799
00039791.npy,0,0,"[-0.2065667062997818, -0.29043734073638916]","[0.5209553837776184, 0.4790446162223816]",0.4790446162223816
00037382.npy,1,1,"[-0.0839601382613182, -0.05198051780462265]","[0.4920057952404022, 0.5079942345619202]",0.5079942345619202
00066707.npy,1,1,"[-0.4999343156814575, 0.30925673246383667]","[0.30806291103363037, 0.6919370889663696]",0.6919370889663696
00066043.npy,1,1,"[-0.8406000733375549, -0.19930484890937805]","[0.34495383501052856, 0.6550461649894714]",0.6550461649894714
00011101.npy,1,1,"[-0.024032220244407654, -0.02398424968123436]","[0.49998798966407776, 0.5000119805335999]",0.5000119805335999
00003909.npy,1,1,"[-0.1836634874343872, 0.2122599333524704]","[0.4022921919822693, 0.5977078080177307]",0.5977078080177307
00051651.npy,1,0,"[0.19861087203025818, -0.0436011478304863]","[0.560258686542511, 0.439741313457489]",0.439741313457489
00006222.npy,0,1,"[-0.8840434551239014, -0.180169478058815]","[0.3309538662433624, 0.6690461039543152]",0.6690461039543152
00005686.npy,1,1,"[-0.8200085163116455, 0.16118182241916656]","[0.2726556658744812, 0.7273443341255188]",0.7273443341255188
00006379.npy,0,1,"[-0.15281134843826294, 0.1812388300895691]","[0.4172554910182953, 0.5827444791793823]",0.5827444791793823
00041409.npy,1,1,"[-0.31259429454803467, 0.44673627614974976]","[0.31879162788391113, 0.6812083721160889]",0.6812083721160889
00042981.npy,1,1,"[-0.5359039306640625, -0.044133659452199936]","[0.3794766366481781, 0.6205233335494995]",0.6205233335494995
00057655.npy,1,1,"[-0.8274994492530823, -0.6196888089179993]","[0.4482335150241852, 0.5517665147781372]",0.5517665147781372
00044469.npy,1,1,"[0.06313113123178482, 0.381821870803833]","[0.4209948778152466, 0.5790051221847534]",0.5790051221847534
00041051.npy,1,1,"[-0.1308140754699707, 0.18518611788749695]","[0.42165085673332214, 0.5783491730690002]",0.5783491730690002
00038024.npy,1,1,"[-0.14262144267559052, 0.40015196800231934]","[0.3675426244735718, 0.6324573159217834]",0.6324573159217834
00023694.npy,1,1,"[-0.12815019488334656, 0.183262437582016]","[0.4227699637413025, 0.5772300362586975]",0.5772300362586975
00058732.npy,0,1,"[-0.2252097725868225, 0.23643819987773895]","[0.3865949511528015, 0.6134050488471985]",0.6134050488471985
00024202.npy,0,1,"[-0.38066935539245605, 0.1277894228696823]","[0.3755548596382141, 0.6244450807571411]",0.6244450807571411
00009250.npy,1,0,"[-0.011262587271630764, -0.13639840483665466]","[0.5312431454658508, 0.4687567949295044]",0.4687567949295044
00062298.npy,0,1,"[-0.7489810585975647, 0.13130713999271393]","[0.29311805963516235, 0.7068819403648376]",0.7068819403648376
00008870.npy,0,0,"[-0.08027935028076172, -0.4729674458503723]","[0.5969296097755432, 0.4030703902244568]",0.4030703902244568
00023447.npy,0,0,"[-0.0940309390425682, -0.26373201608657837]","[0.5423237085342407, 0.4576762318611145]",0.4576762318611145
00009320.npy,0,0,"[-0.27674195170402527, -0.3932185173034668]","[0.5290862321853638, 0.47091373801231384]",0.47091373801231384
00038959.npy,1,1,"[-0.09240701049566269, 0.4348161816596985]","[0.37116479873657227, 0.6288352608680725]",0.6288352608680725
00041620.npy,0,1,"[-0.5767223238945007, 0.10348755121231079]","[0.33621442317962646, 0.6637855768203735]",0.6637855768203735
00042664.npy,0,1,"[-0.5016655325889587, -0.12148001044988632]","[0.4060821533203125, 0.5939178466796875]",0.5939178466796875
00058176.npy,1,1,"[-0.1835985630750656, 0.022697266191244125]","[0.4486081600189209, 0.5513917803764343]",0.5513917803764343
00051641.npy,1,0,"[-0.011966215446591377, -0.3519681692123413]","[0.5841910243034363, 0.4158090054988861]",0.4158090054988861
00040076.npy,1,0,"[-0.019041219726204872, -0.368732213973999]","[0.5865426659584045, 0.41345736384391785]",0.41345736384391785
00010638.npy,1,1,"[-0.45370206236839294, 0.01434537023305893]","[0.385078489780426, 0.614921510219574]",0.614921510219574
00039341.npy,1,1,"[-0.01943916454911232, 0.11950680613517761]","[0.46531927585601807, 0.5346807241439819]",0.5346807241439819
00019985.npy,0,1,"[-0.6581247448921204, -0.2507949471473694]","[0.3995525538921356, 0.600447416305542]",0.600447416305542
00005576.npy,1,1,"[-0.3679293692111969, 0.11007349193096161]","[0.382723867893219, 0.6172761917114258]",0.6172761917114258
00041207.npy,0,1,"[-0.6344226002693176, -0.55599045753479]","[0.48040199279785156, 0.5195980072021484]",0.5195980072021484
00032661.npy,1,1,"[-1.6621569395065308, -0.15929359197616577]","[0.1819988489151001, 0.8180010914802551]",0.8180010914802551
00006840.npy,0,1,"[-0.04950300231575966, 0.43476808071136475]","[0.38124409317970276, 0.6187559366226196]",0.6187559366226196
00008110.npy,1,1,"[-0.4868840277194977, 0.2564447522163391]","[0.32227665185928345, 0.6777233481407166]",0.6777233481407166
00009401.npy,1,1,"[-0.1855081170797348, -0.041688237339258194]","[0.46410685777664185, 0.5358930826187134]",0.5358930826187134
00009491.npy,0,1,"[-0.60718834400177, 0.05927833914756775]","[0.3392884433269501, 0.6607115864753723]",0.6607115864753723
00068386.npy,1,0,"[0.22548723220825195, 0.11238619685173035]","[0.5282451510429382, 0.47175484895706177]",0.47175484895706177
00038284.npy,1,1,"[-0.5457493662834167, 0.32405418157577515]","[0.29529517889022827, 0.7047048211097717]",0.7047048211097717
00011674.npy,1,1,"[-0.0928821936249733, 0.08222631365060806]","[0.4563344120979309, 0.5436655879020691]",0.5436655879020691
00056670.npy,1,1,"[-0.43603259325027466, -0.33568477630615234]","[0.47493407130241394, 0.5250658988952637]",0.5250658988952637
00006253.npy,1,1,"[-0.43673884868621826, 0.11028087139129639]","[0.3665561378002167, 0.6334438323974609]",0.6334438323974609
00004766.npy,1,1,"[-0.4015345871448517, 0.03455584496259689]","[0.39267295598983765, 0.6073270440101624]",0.6073270440101624
00027447.npy,0,1,"[-0.5352398753166199, -0.11360292881727219]","[0.39612510800361633, 0.6038748621940613]",0.6038748621940613
00003428.npy,1,1,"[-0.3581979274749756, 0.16284726560115814]","[0.37260785698890686, 0.6273921132087708]",0.6273921132087708
00059925.npy,0,1,"[-0.1443798840045929, -0.12862151861190796]","[0.49606049060821533, 0.5039395093917847]",0.5039395093917847
00062347.npy,1,1,"[-0.6620180010795593, 0.05170438438653946]","[0.32877683639526367, 0.6712231636047363]",0.6712231636047363
00022471.npy,0,1,"[-0.36217930912971497, 0.2775871157646179]","[0.3452993333339691, 0.6547006964683533]",0.6547006964683533
00023709.npy,0,1,"[-0.45154279470443726, 0.5856252312660217]","[0.26169678568840027, 0.7383031845092773]",0.7383031845092773
00005764.npy,1,1,"[0.045324720442295074, 0.23732076585292816]","[0.452147901058197, 0.547852098941803]",0.547852098941803
00068214.npy,1,1,"[-0.4897063374519348, 0.2395344227552414]","[0.32536137104034424, 0.6746386289596558]",0.6746386289596558
00008473.npy,1,1,"[-0.30905115604400635, 0.3310495615005493]","[0.3452237844467163, 0.6547762155532837]",0.6547762155532837
00042529.npy,1,0,"[0.18565203249454498, -0.18311083316802979]","[0.591159999370575, 0.40884000062942505]",0.40884000062942505
00059711.npy,0,1,"[-0.43470069766044617, -0.04162844270467758]","[0.40297794342041016, 0.5970220565795898]",0.5970220565795898
00014014.npy,1,1,"[-0.39694613218307495, 0.30244266986846924]","[0.3319477438926697, 0.6680522561073303]",0.6680522561073303
00036176.npy,0,0,"[0.1814773678779602, -0.029064195230603218]","[0.5524418354034424, 0.44755819439888]",0.44755819439888
00019151.npy,1,0,"[0.08912613987922668, -0.2805589437484741]","[0.5913828611373901, 0.40861713886260986]",0.40861713886260986
00006565.npy,0,1,"[-0.2061939239501953, 0.031058691442012787]","[0.4409635066986084, 0.5590364933013916]",0.5590364933013916
00001635.npy,1,1,"[-0.41523465514183044, 0.08916337043046951]","[0.3765076696872711, 0.6234923601150513]",0.6234923601150513
00027091.npy,1,1,"[-0.9234168529510498, -0.2186591774225235]","[0.3307582139968872, 0.669241726398468]",0.669241726398468
00017762.npy,1,1,"[-0.8455203771591187, 0.3166787028312683]","[0.2382679432630539, 0.7617321014404297]",0.7617321014404297
00062101.npy,0,1,"[-0.8016995787620544, -0.33054590225219727]","[0.3843432366847992, 0.6156567931175232]",0.6156567931175232
00039623.npy,1,1,"[-0.25210776925086975, 0.1434260457754135]","[0.4023858606815338, 0.5976141095161438]",0.5976141095161438
00043523.npy,1,1,"[0.1264902949333191, 0.42175716161727905]","[0.4267149269580841, 0.5732850432395935]",0.5732850432395935
00035804.npy,0,1,"[-0.09204614162445068, 0.2285199910402298]","[0.4205378293991089, 0.5794622302055359]",0.5794622302055359
00008153.npy,1,1,"[-0.6238712072372437, -0.12145749479532242]","[0.37697359919548035, 0.6230263710021973]",0.6230263710021973
00052510.npy,1,1,"[-0.6342937350273132, 0.06695949286222458]","[0.3315344452857971, 0.6684655547142029]",0.6684655547142029
00008672.npy,1,1,"[-0.10363471508026123, 0.07203491777181625]","[0.4561951756477356, 0.5438048243522644]",0.5438048243522644
00034922.npy,1,1,"[-0.12778021395206451, 0.3405686020851135]","[0.3850071132183075, 0.6149928569793701]",0.6149928569793701
00068321.npy,1,0,"[0.10676276683807373, 0.06818331778049469]","[0.5096436738967896, 0.49035632610321045]",0.49035632610321045
00004327.npy,1,1,"[-0.43587860465049744, 0.42539089918136597]","[0.29707416892051697, 0.7029258012771606]",0.7029258012771606
00009321.npy,1,1,"[-0.6996070146560669, -0.25035226345062256]","[0.3895379602909088, 0.6104620695114136]",0.6104620695114136
00018849.npy,1,1,"[-0.3240855634212494, -0.1583160012960434]","[0.4586522579193115, 0.5413477420806885]",0.5413477420806885
00044565.npy,1,1,"[-0.09323789924383163, 0.38914841413497925]","[0.38168877363204956, 0.6183112263679504]",0.6183112263679504
00013403.npy,1,1,"[-0.5553112626075745, -0.055831197649240494]","[0.37766286730766296, 0.6223371624946594]",0.6223371624946594
00057051.npy,1,1,"[-0.2150934338569641, 0.6206495761871338]","[0.302432119846344, 0.697567880153656]",0.697567880153656
00037694.npy,1,1,"[-0.10978041589260101, 0.3127051591873169]","[0.39592209458351135, 0.6040778756141663]",0.6040778756141663
00066814.npy,1,1,"[0.09179095178842545, 0.1411072164773941]","[0.48767343163490295, 0.5123265981674194]",0.5123265981674194
00064416.npy,0,1,"[-0.7745585441589355, 0.5236897468566895]","[0.21445998549461365, 0.7855400443077087]",0.7855400443077087
00011091.npy,1,1,"[0.059068307280540466, 0.4700010418891907]","[0.3986884653568268, 0.6013115048408508]",0.6013115048408508
00055270.npy,0,1,"[-0.4736584424972534, -0.07036542892456055]","[0.4005214273929596, 0.5994786024093628]",0.5994786024093628
00058266.npy,1,1,"[-0.30809229612350464, -0.041568852961063385]","[0.43376079201698303, 0.5662392377853394]",0.5662392377853394
00061038.npy,0,1,"[-0.22260844707489014, -0.12393146753311157]","[0.4753507375717163, 0.5246492624282837]",0.5246492624282837
00063709.npy,0,1,"[-0.5514199733734131, -0.40466439723968506]","[0.46337682008743286, 0.5366231799125671]",0.5366231799125671
00055254.npy,1,1,"[-0.1381937712430954, 0.22520770132541656]","[0.4101364016532898, 0.5898635983467102]",0.5898635983467102
00009187.npy,1,0,"[0.16422879695892334, 0.1214691549539566]","[0.510688304901123, 0.48931172490119934]",0.48931172490119934
00067398.npy,1,1,"[-0.027234744280576706, 0.021046392619609833]","[0.48793208599090576, 0.512067973613739]",0.512067973613739
00008470.npy,1,1,"[-0.22848741710186005, -0.06653787195682526]","[0.4596008360385895, 0.5403991341590881]",0.5403991341590881
00063998.npy,1,1,"[-0.22313262522220612, 0.16615034639835358]","[0.403889924287796, 0.5961101055145264]",0.5961101055145264
00052486.npy,0,1,"[-0.2545787990093231, 0.22011993825435638]","[0.3835046887397766, 0.6164952516555786]",0.6164952516555786
00001389.npy,1,1,"[-0.23345895111560822, -0.21282123029232025]","[0.4948407709598541, 0.5051592588424683]",0.5051592588424683
00041873.npy,1,1,"[-0.6535376310348511, -0.0434584841132164]","[0.3520411550998688, 0.6479588747024536]",0.6479588747024536
00043898.npy,1,1,"[-0.45690611004829407, -0.08024781197309494]","[0.40693309903144836, 0.5930668711662292]",0.5930668711662292
00038158.npy,1,1,"[-0.0701642856001854, 0.7119789123535156]","[0.31385815143585205, 0.686141848564148]",0.686141848564148
00002437.npy,0,1,"[-0.6491717100143433, -0.18843883275985718]","[0.3868119716644287, 0.6131879687309265]",0.6131879687309265
00009629.npy,1,1,"[-0.16584156453609467, -0.04284769669175148]","[0.46929025650024414, 0.5307098031044006]",0.5307098031044006
00032411.npy,1,1,"[-0.1540650725364685, -0.06355390697717667]","[0.4773876667022705, 0.5226123929023743]",0.5226123929023743
00014028.npy,1,1,"[-0.13642044365406036, -0.10980697721242905]","[0.49334704875946045, 0.5066530108451843]",0.5066530108451843
00005555.npy,1,1,"[-0.20251163840293884, 0.5239793062210083]","[0.3259652256965637, 0.6740347743034363]",0.6740347743034363
00051711.npy,1,1,"[-0.6239471435546875, 0.11667771637439728]","[0.3228675127029419, 0.6771324276924133]",0.6771324276924133
00043461.npy,1,1,"[-0.6654829978942871, -0.05111433193087578]","[0.3510633111000061, 0.6489366888999939]",0.6489366888999939
00020720.npy,0,1,"[-1.0980488061904907, -0.08116409927606583]","[0.265634685754776, 0.7343653440475464]",0.7343653440475464
00019737.npy,0,1,"[-0.7115761637687683, 0.05698314309120178]","[0.3167908489704132, 0.6832091808319092]",0.6832091808319092
00036547.npy,1,0,"[-0.011213448829948902, -0.09974831342697144]","[0.5221192240715027, 0.47788071632385254]",0.47788071632385254
00061214.npy,0,1,"[-0.42811641097068787, -0.28727686405181885]","[0.46484819054603577, 0.5351517796516418]",0.5351517796516418
00064401.npy,1,0,"[-0.12375009804964066, -0.26461488008499146]","[0.5351580381393433, 0.46484190225601196]",0.46484190225601196
00056717.npy,0,1,"[-0.2971438765525818, 0.3958897590637207]","[0.3333585858345032, 0.6666414737701416]",0.6666414737701416
00010754.npy,1,1,"[-0.1435469388961792, 0.4031617045402527]","[0.36662834882736206, 0.6333715915679932]",0.6333715915679932
00059074.npy,1,1,"[-0.44184044003486633, 0.15822069346904755]","[0.3543297052383423, 0.6456702947616577]",0.6456702947616577
00013289.npy,1,1,"[-0.3545885980129242, 0.04556596279144287]","[0.4012752175331116, 0.5987247824668884]",0.5987247824668884
00013262.npy,1,1,"[-0.09830427914857864, -0.0722304955124855]","[0.49348196387290955, 0.5065180659294128]",0.5065180659294128
00001964.npy,0,1,"[0.4035571217536926, 0.44828665256500244]","[0.4888194799423218, 0.5111805200576782]",0.5111805200576782
00009798.npy,1,1,"[-0.1445481926202774, 0.1521059274673462]","[0.4263755977153778, 0.5736243724822998]",0.5736243724822998
00036339.npy,1,1,"[0.09713171422481537, 0.14071397483348846]","[0.489106148481369, 0.5108938217163086]",0.5108938217163086
00010205.npy,1,1,"[-0.5242555737495422, 0.013833444565534592]","[0.3686322271823883, 0.6313677430152893]",0.6313677430152893
00064103.npy,1,1,"[-0.42551085352897644, 0.27937549352645874]","[0.33072975277900696, 0.6692702770233154]",0.6692702770233154
00001248.npy,1,1,"[-0.5019212365150452, -0.2774119973182678]","[0.4441072344779968, 0.5558927059173584]",0.5558927059173584
00023533.npy,0,1,"[-0.2073797583580017, 0.27634942531585693]","[0.3813719153404236, 0.6186280846595764]",0.6186280846595764
00020819.npy,0,1,"[-0.6255674958229065, 0.30634671449661255]","[0.2825365364551544, 0.717463493347168]",0.717463493347168
00037944.npy,1,1,"[-0.4443987309932709, -0.15706752240657806]","[0.4286573529243469, 0.5713426470756531]",0.5713426470756531
00061708.npy,0,1,"[-0.6646810173988342, 0.7571483850479126]","[0.1943749487400055, 0.8056250810623169]",0.8056250810623169
00005492.npy,0,1,"[-0.42786288261413574, -0.3135700225830078]","[0.4714578688144684, 0.528542160987854]",0.528542160987854
00041515.npy,1,1,"[-0.44474610686302185, 0.0001683346927165985]","[0.39057061076164246, 0.6094294190406799]",0.6094294190406799
00007013.npy,0,0,"[-0.41113609075546265, -0.4460104703903198]","[0.5087177157402039, 0.49128228425979614]",0.49128228425979614
00005815.npy,1,1,"[-0.6870116591453552, -0.03441105782985687]","[0.342403769493103, 0.657596230506897]",0.657596230506897
00033245.npy,1,0,"[0.013497242704033852, -0.10753189772367477]","[0.5302203893661499, 0.4697796106338501]",0.4697796106338501
00038199.npy,1,1,"[-0.39117854833602905, 0.5272955298423767]","[0.2852689325809479, 0.7147310972213745]",0.7147310972213745
00027103.npy,0,1,"[-0.5476293563842773, -0.014477958902716637]","[0.3697821795940399, 0.6302178502082825]",0.6302178502082825
00010887.npy,1,1,"[-0.9690125584602356, 0.11578427255153656]","[0.2525993287563324, 0.7474006414413452]",0.7474006414413452
00039846.npy,0,1,"[-0.25690898299217224, 0.3575094938278198]","[0.3510519564151764, 0.648948073387146]",0.648948073387146
00036975.npy,1,0,"[0.0025543514639139175, -0.04195123538374901]","[0.5111245512962341, 0.48887544870376587]",0.48887544870376587
00034901.npy,0,0,"[-0.24252057075500488, -0.30248457193374634]","[0.514986515045166, 0.485013484954834]",0.485013484954834
00040292.npy,1,1,"[-0.511395275592804, -0.21271811425685883]","[0.42588090896606445, 0.5741190910339355]",0.5741190910339355
00032698.npy,0,1,"[-0.48335501551628113, 0.17693418264389038]","[0.34067463874816895, 0.6593253016471863]",0.6593253016471863
00043573.npy,1,1,"[-0.42268499732017517, 0.24418498575687408]","[0.3391980230808258, 0.6608019471168518]",0.6608019471168518
00008590.npy,0,1,"[-0.8254219889640808, 0.3130474090576172]","[0.24260146915912628, 0.7573984861373901]",0.7573984861373901
00009610.npy,1,1,"[-0.4378434419631958, 0.16003380715847015]","[0.35482949018478394, 0.6451705098152161]",0.6451705098152161
00035718.npy,0,1,"[-0.8017225861549377, 0.08328110724687576]","[0.29214197397232056, 0.7078580856323242]",0.7078580856323242
00038296.npy,1,0,"[-0.6387121081352234, -0.6732204556465149]","[0.5086262226104736, 0.49137377738952637]",0.49137377738952637
00009731.npy,1,1,"[-0.7242565751075745, 0.38148391246795654]","[0.24866582453250885, 0.7513341307640076]",0.7513341307640076
00041246.npy,0,1,"[-1.0283161401748657, 0.7770543694496155]","[0.1411985605955124, 0.8588014841079712]",0.8588014841079712
00013433.npy,1,1,"[-0.20600907504558563, -0.2053738832473755]","[0.49984121322631836, 0.5001587867736816]",0.5001587867736816
00064571.npy,1,1,"[-0.22524556517601013, 0.29392170906066895]","[0.37304699420928955, 0.6269530653953552]",0.6269530653953552
00066637.npy,1,1,"[-0.3255866765975952, -0.2733648419380188]","[0.48694750666618347, 0.5130524635314941]",0.5130524635314941
00027023.npy,1,0,"[-0.22072328627109528, -0.24196770787239075]","[0.5053108930587769, 0.49468910694122314]",0.49468910694122314
00013892.npy,1,1,"[-0.13789020478725433, 0.6497876048088074]","[0.31266751885414124, 0.6873325109481812]",0.6873325109481812
00013993.npy,0,1,"[-0.4671950042247772, 0.08805149048566818]","[0.36464807391166687, 0.6353519558906555]",0.6353519558906555
00043661.npy,0,1,"[-0.18698075413703918, 0.2655945420265198]","[0.3887486159801483, 0.6112513542175293]",0.6112513542175293
00009159.npy,1,1,"[-0.25576475262641907, -0.11009269207715988]","[0.46364626288414, 0.5363537669181824]",0.5363537669181824
00066197.npy,1,1,"[-0.23171445727348328, 0.3082355260848999]","[0.3681991994380951, 0.6318007707595825]",0.6318007707595825
00019100.npy,1,1,"[-0.20761194825172424, -0.20351818203926086]","[0.49897655844688416, 0.5010234713554382]",0.5010234713554382
00005216.npy,1,1,"[-0.2991285026073456, 0.382415771484375]","[0.3359166979789734, 0.6640832424163818]",0.6640832424163818
00043219.npy,1,1,"[-0.5251380205154419, -0.20713303983211517]","[0.42116203904151917, 0.5788379907608032]",0.5788379907608032
00008605.npy,0,0,"[-0.2864100933074951, -0.4227306842803955]","[0.5340274572372437, 0.46597254276275635]",0.46597254276275635
00006786.npy,0,1,"[-0.37280288338661194, 0.13344576954841614]","[0.37607336044311523, 0.6239266991615295]",0.6239266991615295
00062468.npy,0,1,"[-0.16632850468158722, 0.177477166056633]","[0.41488534212112427, 0.5851146578788757]",0.5851146578788757
00061785.npy,0,1,"[0.07199373841285706, 0.8555362820625305]","[0.3135569095611572, 0.6864430904388428]",0.6864430904388428
00018974.npy,1,0,"[-0.08544226735830307, -0.12118928134441376]","[0.508935809135437, 0.4910642206668854]",0.4910642206668854
00068541.npy,1,1,"[-0.5219417810440063, -0.03615400567650795]","[0.38088634610176086, 0.6191136240959167]",0.6191136240959167
00042093.npy,1,1,"[-0.431148499250412, 0.307422399520874]","[0.3233167231082916, 0.6766833066940308]",0.6766833066940308
00019901.npy,0,0,"[0.08855973929166794, -0.16471122205257416]","[0.5629814267158508, 0.43701857328414917]",0.43701857328414917
00011814.npy,1,1,"[-0.18759389221668243, -0.036234281957149506]","[0.46223217248916626, 0.5377678275108337]",0.5377678275108337
00041535.npy,0,1,"[-0.7797137498855591, -0.06136405095458031]","[0.32775649428367615, 0.6722434759140015]",0.6722434759140015
00060273.npy,0,1,"[-0.09290005266666412, 0.16969417035579681]","[0.43472611904144287, 0.5652738809585571]",0.5652738809585571
