crop_file,true_label,pred_label,logits,softmax,goodness
00036331.npy,1,1,"[0.25161683559417725, 0.6784886121749878]","[0.39487358927726746, 0.6051264405250549]",0.6051264405250549
00000911.npy,1,1,"[-0.6142146587371826, 0.0076330602169036865]","[0.3493613302707672, 0.6506386995315552]",0.6506386995315552
00022725.npy,1,1,"[0.32943934202194214, 0.8175929188728333]","[0.3803286552429199, 0.6196714043617249]",0.6196714043617249
00035689.npy,0,1,"[-0.25361186265945435, 0.08241371810436249]","[0.41677525639533997, 0.5832247734069824]",0.5832247734069824
00041681.npy,1,1,"[0.1139824315905571, 0.14845792949199677]","[0.491381973028183, 0.5086179971694946]",0.5086179971694946
00022590.npy,0,0,"[0.341889351606369, 0.25800180435180664]","[0.5209596157073975, 0.4790404140949249]",0.4790404140949249
00019084.npy,0,0,"[0.31853142380714417, 0.2561415433883667]","[0.5155923962593079, 0.48440760374069214]",0.48440760374069214
00059388.npy,0,0,"[0.4094247817993164, 0.22248433530330658]","[0.5465994477272034, 0.45340052247047424]",0.45340052247047424
00051971.npy,1,1,"[-0.11196644604206085, 0.25096118450164795]","[0.41025105118751526, 0.5897489786148071]",0.5897489786148071
00055846.npy,1,1,"[0.5479393005371094, 1.3930124044418335]","[0.3004674017429352, 0.6995325684547424]",0.6995325684547424
00056202.npy,0,0,"[0.46917182207107544, 0.40134239196777344]","[0.5169508457183838, 0.4830491244792938]",0.4830491244792938
00059863.npy,0,1,"[0.12148772180080414, 0.45027297735214233]","[0.4185362458229065, 0.5814637541770935]",0.5814637541770935
00039944.npy,1,1,"[0.06046365201473236, 0.22156746685504913]","[0.4598109722137451, 0.5401890873908997]",0.5401890873908997
00039780.npy,1,0,"[0.1796787679195404, 0.11354495584964752]","[0.5165274143218994, 0.4834725558757782]",0.4834725558757782
00036140.npy,1,1,"[-0.3928905725479126, 0.8358994126319885]","[0.22639326751232147, 0.7736067771911621]",0.7736067771911621
00001830.npy,0,0,"[0.38329455256462097, 0.21071942150592804]","[0.5430370569229126, 0.4569629728794098]",0.4569629728794098
00066380.npy,1,0,"[-0.010425537824630737, -0.17946527898311615]","[0.5421596169471741, 0.4578404128551483]",0.4578404128551483
00007397.npy,1,1,"[0.11949192732572556, 0.35812222957611084]","[0.4406239092350006, 0.559376060962677]",0.559376060962677
00001202.npy,1,1,"[-0.7849866151809692, 0.7529421448707581]","[0.17683656513690948, 0.8231633901596069]",0.8231633901596069
00021094.npy,0,1,"[-0.4083239436149597, -0.22443236410617828]","[0.4541562497615814, 0.545843780040741]",0.545843780040741
00009489.npy,1,1,"[-0.20400740206241608, 0.4837247133255005]","[0.3345377743244171, 0.6654622554779053]",0.6654622554779053
00001887.npy,1,1,"[-0.48717355728149414, 0.3100821375846863]","[0.31061285734176636, 0.6893872022628784]",0.6893872022628784
00041892.npy,0,0,"[0.5969441533088684, 0.2540539503097534]","[0.5848924517631531, 0.4151076078414917]",0.4151076078414917
00022607.npy,1,0,"[0.5439099669456482, 0.4126718044281006]","[0.5327625274658203, 0.4672374725341797]",0.4672374725341797
00052786.npy,1,1,"[0.12630558013916016, 0.20335988700389862]","[0.48074594140052795, 0.5192540287971497]",0.5192540287971497
00040500.npy,1,0,"[0.29281967878341675, 0.22871442139148712]","[0.5160208344459534, 0.48397916555404663]",0.48397916555404663
00007115.npy,1,1,"[-0.5145857930183411, -0.07565635442733765]","[0.3919960856437683, 0.6080039143562317]",0.6080039143562317
00003747.npy,1,1,"[-0.8240548372268677, 0.7221085429191589]","[0.17564110457897186, 0.8243589401245117]",0.8243589401245117
00023857.npy,0,1,"[0.1655024141073227, 0.17629633843898773]","[0.49730154871940613, 0.5026984810829163]",0.5026984810829163
00010241.npy,1,1,"[0.3112185597419739, 0.3625078797340393]","[0.4871804714202881, 0.5128195285797119]",0.5128195285797119
00007651.npy,1,1,"[-0.39460301399230957, 0.19809557497501373]","[0.3560159206390381, 0.6439841389656067]",0.6439841389656067
00062800.npy,0,1,"[-0.1876537948846817, -0.05525137484073639]","[0.46694764494895935, 0.5330523252487183]",0.5330523252487183
00032018.npy,1,0,"[0.13768154382705688, 0.04643002152442932]","[0.5227970480918884, 0.4772029221057892]",0.4772029221057892
00022946.npy,1,1,"[0.75146484375, 1.3871955871582031]","[0.3462122678756714, 0.6537877321243286]",0.6537877321243286
00064307.npy,0,1,"[0.15204986929893494, 0.25002849102020264]","[0.4755249321460724, 0.52447509765625]",0.52447509765625
00007565.npy,1,1,"[-1.4510079622268677, 1.089345097541809]","[0.0730772539973259, 0.9269227385520935]",0.9269227385520935
00062092.npy,1,1,"[-0.11953119933605194, 0.13119740784168243]","[0.4376441538333893, 0.5623558163642883]",0.5623558163642883
00064417.npy,0,1,"[0.17733152210712433, 0.17911411821842194]","[0.4995543360710144, 0.5004456639289856]",0.5004456639289856
00010260.npy,1,1,"[-0.5360316634178162, 0.4694318175315857]","[0.26786860823631287, 0.7321314215660095]",0.7321314215660095
00010483.npy,1,1,"[-1.1604548692703247, 0.5670416951179504]","[0.15090806782245636, 0.8490919470787048]",0.8490919470787048
00067086.npy,1,1,"[0.1668204665184021, 0.6765404343605042]","[0.3752591907978058, 0.6247408390045166]",0.6247408390045166
00022106.npy,0,1,"[0.11294673383235931, 0.32840579748153687]","[0.4463426470756531, 0.5536573529243469]",0.5536573529243469
00064353.npy,0,1,"[0.05540768802165985, 0.36849355697631836]","[0.42236167192459106, 0.5776383280754089]",0.5776383280754089
00036374.npy,1,1,"[0.2625419795513153, 0.4688689708709717]","[0.4486004710197449, 0.5513995289802551]",0.5513995289802551
00062381.npy,1,1,"[-1.1798782348632812, 0.733148455619812]","[0.12864120304584503, 0.8713588118553162]",0.8713588118553162
00031392.npy,0,1,"[-0.2210444062948227, 0.19113849103450775]","[0.3983888328075409, 0.6016111373901367]",0.6016111373901367
00003218.npy,0,0,"[0.23163451254367828, 0.1988033801317215]","[0.5082070827484131, 0.4917929768562317]",0.4917929768562317
00036754.npy,1,0,"[0.2659667432308197, 0.16874690353870392]","[0.5242858529090881, 0.47571420669555664]",0.47571420669555664
00062128.npy,1,1,"[-0.6353541612625122, 0.045320913195610046]","[0.3361106216907501, 0.6638893485069275]",0.6638893485069275
00018648.npy,1,1,"[0.7867090702056885, 1.3344943523406982]","[0.36637839674949646, 0.6336216330528259]",0.6336216330528259
00062051.npy,1,1,"[-0.6505999565124512, 0.452381432056427]","[0.24918170273303986, 0.7508183121681213]",0.7508183121681213
00019280.npy,1,0,"[0.5339025259017944, 0.42721617221832275]","[0.5266463160514832, 0.47335368394851685]",0.47335368394851685
00059253.npy,1,1,"[0.3340208828449249, 0.37920671701431274]","[0.48870548605918884, 0.5112945437431335]",0.5112945437431335
00031195.npy,0,1,"[0.2260453850030899, 0.341253399848938]","[0.47122982144355774, 0.5287702083587646]",0.5287702083587646
00010709.npy,1,1,"[-1.246834397315979, 1.0387051105499268]","[0.09232766926288605, 0.9076723456382751]",0.9076723456382751
00001038.npy,1,1,"[-0.08233796060085297, 0.3476588726043701]","[0.3941270709037781, 0.6058729290962219]",0.6058729290962219
00057253.npy,1,0,"[0.34414538741111755, 0.2498093694448471]","[0.5235665440559387, 0.47643348574638367]",0.47643348574638367
00006050.npy,1,1,"[-1.1360434293746948, 0.5555150508880615]","[0.15557098388671875, 0.8444289565086365]",0.8444289565086365
00062930.npy,1,1,"[-0.5394816994667053, 0.12144771218299866]","[0.3405308425426483, 0.6594691276550293]",0.6594691276550293
00023280.npy,1,1,"[0.6060510873794556, 0.7019963264465332]","[0.4760320782661438, 0.5239679217338562]",0.5239679217338562
00035537.npy,1,1,"[-0.19831429421901703, -0.09623413532972336]","[0.4745021164417267, 0.5254979133605957]",0.5254979133605957
00021332.npy,0,1,"[-0.09986339509487152, 0.04152657091617584]","[0.4647112786769867, 0.5352886915206909]",0.5352886915206909
00058735.npy,1,0,"[0.4860239624977112, 0.07257391512393951]","[0.6019148230552673, 0.3980851471424103]",0.3980851471424103
00007285.npy,0,0,"[0.28916195034980774, 0.208273783326149]","[0.5202110409736633, 0.47978898882865906]",0.47978898882865906
00037507.npy,1,1,"[0.22890275716781616, 0.7088385224342346]","[0.3822672963142395, 0.6177327036857605]",0.6177327036857605
00057413.npy,1,1,"[0.2965209186077118, 0.3519616723060608]","[0.4861433506011963, 0.5138566493988037]",0.5138566493988037
00019272.npy,1,1,"[0.5416641235351562, 0.6258779764175415]","[0.47895896434783936, 0.5210409760475159]",0.5210409760475159
00009592.npy,0,0,"[0.2881059944629669, 0.2595300078392029]","[0.507143497467041, 0.4928564727306366]",0.4928564727306366
00059451.npy,1,0,"[0.419929563999176, 0.37407028675079346]","[0.5114628076553345, 0.4885371923446655]",0.4885371923446655
00021690.npy,0,0,"[0.22516445815563202, 0.1516730636358261]","[0.5183646082878113, 0.4816354215145111]",0.4816354215145111
00067068.npy,1,1,"[0.22476032376289368, 0.5665648579597473]","[0.4153711795806885, 0.5846287608146667]",0.5846287608146667
00063357.npy,1,1,"[-1.1549737453460693, 0.8962545394897461]","[0.11392832547426224, 0.8860716819763184]",0.8860716819763184
00009779.npy,0,0,"[0.21246293187141418, 0.12044432759284973]","[0.5229884386062622, 0.4770115911960602]",0.4770115911960602
00033180.npy,1,1,"[0.12131985276937485, 0.6625059247016907]","[0.3679117262363434, 0.632088303565979]",0.632088303565979
00022664.npy,1,1,"[0.3458796441555023, 0.5711376070976257]","[0.4439224302768707, 0.5560775399208069]",0.5560775399208069
00056977.npy,1,0,"[0.36748549342155457, 0.16991998255252838]","[0.5492313504219055, 0.4507686495780945]",0.4507686495780945
00062666.npy,1,1,"[-0.3344841003417969, 0.4303285479545593]","[0.3176023066043854, 0.6823976635932922]",0.6823976635932922
00009881.npy,1,1,"[-1.2054028511047363, 0.9334012269973755]","[0.10538209229707718, 0.8946178555488586]",0.8946178555488586
00008587.npy,1,1,"[-0.4434572458267212, 0.11308805644512177]","[0.3643471598625183, 0.6356528401374817]",0.6356528401374817
00062151.npy,0,1,"[-0.08483688533306122, 0.10075831413269043]","[0.4537339508533478, 0.5462660789489746]",0.5462660789489746
00032051.npy,1,1,"[0.18544170260429382, 0.30043381452560425]","[0.4712836444377899, 0.5287163853645325]",0.5287163853645325
00030586.npy,1,1,"[0.021420210599899292, 0.37623870372772217]","[0.412214457988739, 0.587785542011261]",0.587785542011261
00033729.npy,1,1,"[0.04598952829837799, 0.5487646460533142]","[0.3768887221813202, 0.6231112480163574]",0.6231112480163574
00040112.npy,1,1,"[0.33839496970176697, 0.7029178738594055]","[0.4098651111125946, 0.590134859085083]",0.590134859085083
00036979.npy,1,1,"[-0.11121700704097748, 0.9656450748443604]","[0.2541002929210663, 0.7458996772766113]",0.7458996772766113
00021121.npy,0,1,"[-0.2935069799423218, 0.20922870934009552]","[0.37689799070358276, 0.6231020092964172]",0.6231020092964172
00061724.npy,0,0,"[0.17192226648330688, 0.006367497146129608]","[0.5412943959236145, 0.4587055742740631]",0.4587055742740631
00002187.npy,1,1,"[-0.36580950021743774, 0.22331087291240692]","[0.35683673620224, 0.6431633234024048]",0.6431633234024048
00010726.npy,1,1,"[-0.053795382380485535, 0.1318187266588211]","[0.4537292420864105, 0.5462707281112671]",0.5462707281112671
00032536.npy,1,0,"[0.3078169822692871, 0.2680339217185974]","[0.509944498538971, 0.49005556106567383]",0.49005556106567383
00010889.npy,1,1,"[-0.49031132459640503, 0.5294277667999268]","[0.26507821679115295, 0.7349217534065247]",0.7349217534065247
00021216.npy,0,1,"[0.061288878321647644, 0.16868393123149872]","[0.4731770157814026, 0.5268229842185974]",0.5268229842185974
00018647.npy,1,1,"[1.089252233505249, 1.4139330387115479]","[0.41953542828559875, 0.5804645419120789]",0.5804645419120789
00002100.npy,1,1,"[-0.06111203134059906, 0.061389580368995667]","[0.46941283345222473, 0.5305871367454529]",0.5305871367454529
00006383.npy,0,0,"[0.20444045960903168, 0.16769231855869293]","[0.5091859698295593, 0.4908139705657959]",0.4908139705657959
00034241.npy,1,1,"[0.1018785685300827, 0.32234275341033936]","[0.4451060891151428, 0.5548938512802124]",0.5548938512802124
00031591.npy,1,0,"[0.47864288091659546, 0.3868821859359741]","[0.5229240655899048, 0.4770759046077728]",0.4770759046077728
00057865.npy,0,1,"[-0.43311649560928345, 0.14765296876430511]","[0.35875555872917175, 0.6412444710731506]",0.6412444710731506
00059947.npy,0,1,"[-0.83229660987854, 0.5049290657043457]","[0.2079666703939438, 0.792033314704895]",0.792033314704895
00020376.npy,0,1,"[0.32901185750961304, 0.5134738087654114]","[0.4540148675441742, 0.5459851622581482]",0.5459851622581482
00022263.npy,0,0,"[0.37319374084472656, 0.19105912744998932]","[0.5454081892967224, 0.4545918107032776]",0.4545918107032776
00066946.npy,1,0,"[0.23699958622455597, 0.15573947131633759]","[0.5203038454055786, 0.479696124792099]",0.479696124792099
00002256.npy,1,1,"[-0.3630569577217102, -0.10389833152294159]","[0.4355705678462982, 0.5644294619560242]",0.5644294619560242
00030642.npy,1,1,"[0.072121262550354, 0.8455516695976257]","[0.3157375156879425, 0.6842625141143799]",0.6842625141143799
00022400.npy,0,1,"[0.11495412141084671, 0.19239549338817596]","[0.48064932227134705, 0.5193506479263306]",0.5193506479263306
00020846.npy,0,0,"[0.03180745244026184, -0.02282685786485672]","[0.5136551856994629, 0.4863448143005371]",0.4863448143005371
00006606.npy,1,1,"[-0.4381622076034546, 0.14014823734760284]","[0.3593214452266693, 0.6406785249710083]",0.6406785249710083
00020148.npy,0,1,"[-0.02016979455947876, 0.6697144508361816]","[0.33405882120132446, 0.6659411787986755]",0.6659411787986755
00067085.npy,1,1,"[0.17738592624664307, 0.6707037091255188]","[0.3791123032569885, 0.6208876967430115]",0.6208876967430115
00034086.npy,0,1,"[-0.13326962292194366, 0.14047671854496002]","[0.43198761343955994, 0.5680123567581177]",0.5680123567581177
00033974.npy,1,1,"[-0.05799390375614166, 0.7645041942596436]","[0.3052336573600769, 0.6947663426399231]",0.6947663426399231
00057640.npy,0,1,"[0.10197056829929352, 0.11094433069229126]","[0.49775657057762146, 0.5022434592247009]",0.5022434592247009
00003055.npy,1,1,"[-0.7184628844261169, 1.0218026638031006]","[0.14927920699119568, 0.8507207632064819]",0.8507207632064819
00032169.npy,1,0,"[0.2106323391199112, 0.10975533723831177]","[0.5251978635787964, 0.4748021364212036]",0.4748021364212036
00008060.npy,0,0,"[0.38828086853027344, 0.3177967667579651]","[0.5176137089729309, 0.4823862612247467]",0.4823862612247467
00058691.npy,1,1,"[0.3236878514289856, 0.32842308282852173]","[0.49881619215011597, 0.501183807849884]",0.501183807849884
00052291.npy,0,1,"[0.07672834396362305, 0.3825671076774597]","[0.42413076758384705, 0.5758692026138306]",0.5758692026138306
00052762.npy,1,1,"[0.1222684308886528, 0.16651155054569244]","[0.4889410436153412, 0.5110589861869812]",0.5110589861869812
00037539.npy,1,0,"[0.35706228017807007, 0.31349366903305054]","[0.5108904242515564, 0.4891095757484436]",0.4891095757484436
00060207.npy,1,1,"[0.04055829346179962, 0.6206768155097961]","[0.3589053153991699, 0.6410946846008301]",0.6410946846008301
00008024.npy,1,1,"[-1.7965656518936157, 1.6874115467071533]","[0.029771581292152405, 0.9702284932136536]",0.9702284932136536
00032442.npy,1,0,"[0.4031867980957031, 0.24695102870464325]","[0.5389796495437622, 0.4610203206539154]",0.4610203206539154
00021075.npy,0,1,"[-0.3679127097129822, 0.23978744447231293]","[0.35258400440216064, 0.6474159955978394]",0.6474159955978394
00020273.npy,0,0,"[0.30181264877319336, 0.2104349285364151]","[0.5228285193443298, 0.4771714508533478]",0.4771714508533478
00005294.npy,0,1,"[-0.0878363698720932, 0.3186425566673279]","[0.3997567296028137, 0.600243330001831]",0.600243330001831
00007545.npy,1,1,"[-0.17105616629123688, 0.202419713139534]","[0.40770143270492554, 0.5922986268997192]",0.5922986268997192
00038267.npy,1,1,"[0.056883856654167175, 0.2843859791755676]","[0.443368524312973, 0.5566315054893494]",0.5566315054893494
00033166.npy,1,1,"[-0.5770087838172913, 1.0037496089935303]","[0.17068810760974884, 0.8293119072914124]",0.8293119072914124
00003150.npy,0,1,"[0.04729077219963074, 0.24883444607257843]","[0.44978392124176025, 0.550216019153595]",0.550216019153595
00041110.npy,1,1,"[0.09489290416240692, 0.29944300651550293]","[0.449040025472641, 0.5509599447250366]",0.5509599447250366
00020956.npy,0,0,"[0.30648064613342285, 0.06973180174827576]","[0.5589122772216797, 0.4410876929759979]",0.4410876929759979
00005572.npy,1,1,"[-0.4490267038345337, 0.11361336708068848]","[0.3629368245601654, 0.6370631456375122]",0.6370631456375122
00034009.npy,1,1,"[0.21994224190711975, 0.3548493981361389]","[0.4663242697715759, 0.5336757302284241]",0.5336757302284241
00058471.npy,0,1,"[-0.8948712348937988, 1.0816986560821533]","[0.1216849610209465, 0.8783150911331177]",0.8783150911331177
00052100.npy,0,0,"[0.135328471660614, -0.0305715873837471]","[0.5413801074028015, 0.4586198627948761]",0.4586198627948761
00030564.npy,1,0,"[0.29415178298950195, 0.28249889612197876]","[0.5029131770133972, 0.4970867931842804]",0.4970867931842804
00041608.npy,1,1,"[0.23542378842830658, 0.5986446142196655]","[0.41018009185791016, 0.5898198485374451]",0.5898198485374451
00065230.npy,1,1,"[0.4730030596256256, 0.6177253723144531]","[0.4638824760913849, 0.5361175537109375]",0.5361175537109375
00055868.npy,1,1,"[0.6536822319030762, 1.1191139221191406]","[0.3856980800628662, 0.6143019199371338]",0.6143019199371338
00039147.npy,1,1,"[-0.12042634189128876, 0.9088033437728882]","[0.263233482837677, 0.7367664575576782]",0.7367664575576782
00031304.npy,0,1,"[0.23801647126674652, 0.3783568739891052]","[0.4649723768234253, 0.5350276231765747]",0.5350276231765747
00003240.npy,0,1,"[0.18555742502212524, 0.32452428340911865]","[0.4653140902519226, 0.5346859097480774]",0.5346859097480774
00021569.npy,0,0,"[0.34568488597869873, 0.3007928729057312]","[0.5112211108207703, 0.48877888917922974]",0.48877888917922974
00065229.npy,0,0,"[0.36636531352996826, 0.23893605172634125]","[0.5318142771720886, 0.4681857228279114]",0.4681857228279114
00036338.npy,1,0,"[0.16078221797943115, 0.11044652760028839]","[0.5125812888145447, 0.4874187409877777]",0.4874187409877777
00064409.npy,0,1,"[-0.060243621468544006, 0.293451189994812]","[0.412486732006073, 0.587513267993927]",0.587513267993927
00023097.npy,0,1,"[0.350868284702301, 0.3678428530693054]","[0.49575647711753845, 0.5042435526847839]",0.5042435526847839
00060121.npy,1,0,"[0.17911463975906372, 0.17656837403774261]","[0.5006365776062012, 0.49936342239379883]",0.49936342239379883
00006142.npy,1,0,"[0.009338468313217163, -0.1042405292391777]","[0.5283642411231995, 0.47163575887680054]",0.47163575887680054
00035673.npy,1,1,"[-0.14918296039104462, 0.4693870544433594]","[0.35010674595832825, 0.6498932838439941]",0.6498932838439941
00039013.npy,1,1,"[0.27805131673812866, 0.34614747762680054]","[0.4829825162887573, 0.5170174837112427]",0.5170174837112427
00021259.npy,1,0,"[0.44295576214790344, 0.1743573397397995]","[0.5667487978935242, 0.43325120210647583]",0.43325120210647583
00057531.npy,0,1,"[0.6559048891067505, 0.9642748832702637]","[0.42351266741752625, 0.5764873623847961]",0.5764873623847961
00058759.npy,1,1,"[0.3988085985183716, 0.6601130366325378]","[0.4350430369377136, 0.5649569034576416]",0.5649569034576416
00035966.npy,0,1,"[-0.18263055384159088, -0.08573383837938309]","[0.4757947623729706, 0.5242052674293518]",0.5242052674293518
00003501.npy,1,1,"[-0.008807212114334106, 0.4262142777442932]","[0.392927885055542, 0.607072114944458]",0.607072114944458
00066970.npy,1,1,"[0.45099228620529175, 0.6414386034011841]","[0.4525318145751953, 0.5474681854248047]",0.5474681854248047
00056496.npy,0,1,"[0.4125062823295593, 0.5286183953285217]","[0.47100454568862915, 0.5289954543113708]",0.5289954543113708
00021103.npy,0,0,"[0.09299811720848083, -0.1067957654595375]","[0.549782931804657, 0.45021700859069824]",0.45021700859069824
00057117.npy,1,1,"[-0.4266313314437866, -0.23437267541885376]","[0.4520828425884247, 0.5479171872138977]",0.5479171872138977
00031175.npy,0,1,"[-0.5425935387611389, 0.1729401797056198]","[0.32837724685668945, 0.6716227531433105]",0.6716227531433105
00017557.npy,0,1,"[0.07409708201885223, 0.2007042020559311]","[0.46839043498039246, 0.5316095352172852]",0.5316095352172852
00007009.npy,0,0,"[0.27087822556495667, 0.09366737306118011]","[0.5441871285438538, 0.45581287145614624]",0.45581287145614624
00032477.npy,1,0,"[0.2178337424993515, 0.16243331134319305]","[0.5138465762138367, 0.48615342378616333]",0.48615342378616333
00034163.npy,0,1,"[-0.29609739780426025, -0.01865030825138092]","[0.4310797452926636, 0.5689201951026917]",0.5689201951026917
00033810.npy,1,1,"[0.27721765637397766, 0.29008567333221436]","[0.496783047914505, 0.5032169818878174]",0.5032169818878174
00006297.npy,0,0,"[0.18929684162139893, 0.12485334277153015]","[0.5161052942276001, 0.4838946759700775]",0.4838946759700775
00010480.npy,1,1,"[-0.4273148775100708, 0.5724849700927734]","[0.26898080110549927, 0.7310192584991455]",0.7310192584991455
00055984.npy,0,0,"[0.3275126814842224, 0.17654915153980255]","[0.5376693606376648, 0.4623306095600128]",0.4623306095600128
00006687.npy,1,1,"[0.05967789888381958, 0.11258937418460846]","[0.4867751896381378, 0.5132247805595398]",0.5132247805595398
00036164.npy,1,1,"[0.2522358000278473, 0.3123781681060791]","[0.4849689304828644, 0.5150310397148132]",0.5150310397148132
00064330.npy,0,0,"[0.2389511913061142, 0.1682913452386856]","[0.5176576375961304, 0.482342392206192]",0.482342392206192
00061481.npy,0,0,"[0.19877411425113678, 0.16139347851276398]","[0.5093440413475037, 0.49065592885017395]",0.49065592885017395
00020243.npy,0,1,"[0.23342253267765045, 0.7340618371963501]","[0.37739044427871704, 0.622609555721283]",0.622609555721283
00031247.npy,0,1,"[-1.3692125082015991, 1.0055559873580933]","[0.08511707186698914, 0.9148828983306885]",0.9148828983306885
00021423.npy,0,0,"[0.37359052896499634, 0.06995157897472382]","[0.5753318071365356, 0.42466816306114197]",0.42466816306114197
00062445.npy,0,1,"[0.14135876297950745, 0.32343727350234985]","[0.45460572838783264, 0.5453943014144897]",0.5453943014144897
00051850.npy,1,1,"[0.013514846563339233, 0.13069096207618713]","[0.4707394540309906, 0.529260516166687]",0.529260516166687
00008459.npy,1,1,"[-0.5995243787765503, 0.2730451226234436]","[0.294719934463501, 0.705280065536499]",0.705280065536499
00018994.npy,0,1,"[0.17894452810287476, 0.6305215358734131]","[0.38898587226867676, 0.6110141277313232]",0.6110141277313232
00008512.npy,1,1,"[-0.05539543926715851, 0.014478005468845367]","[0.48253872990608215, 0.5174612402915955]",0.5174612402915955
00034110.npy,1,1,"[0.10265830159187317, 0.7337830066680908]","[0.34725555777549744, 0.6527444124221802]",0.6527444124221802
00058167.npy,1,1,"[0.14199110865592957, 0.23009665310382843]","[0.4779878854751587, 0.5220121741294861]",0.5220121741294861
00062178.npy,1,1,"[-1.7775949239730835, 1.4449636936187744]","[0.03832557797431946, 0.9616743922233582]",0.9616743922233582
00002737.npy,1,1,"[-1.1521774530410767, 1.2548905611038208]","[0.0826353132724762, 0.9173646569252014]",0.9173646569252014
00035298.npy,0,1,"[0.16703179478645325, 0.18113018572330475]","[0.4964754581451416, 0.5035245418548584]",0.5035245418548584
00035470.npy,1,0,"[0.4325701892375946, 0.12468612194061279]","[0.5763686895370483, 0.4236312806606293]",0.4236312806606293
00004856.npy,1,0,"[0.04010634124279022, -0.10770603269338608]","[0.5368859767913818, 0.46311402320861816]",0.46311402320861816
00056507.npy,0,1,"[0.09886232018470764, 0.7193679213523865]","[0.3496664762496948, 0.6503335237503052]",0.6503335237503052
00034772.npy,1,1,"[-0.278453528881073, 1.0297540426254272]","[0.2127869427204132, 0.7872130274772644]",0.7872130274772644
00037558.npy,1,0,"[0.17952585220336914, 0.0571446567773819]","[0.5305571556091309, 0.46944284439086914]",0.46944284439086914
00018565.npy,1,1,"[0.7943764328956604, 1.3480557203292847]","[0.36501118540763855, 0.6349887847900391]",0.6349887847900391
00067295.npy,1,1,"[0.04096665978431702, 1.1122815608978271]","[0.2551531195640564, 0.7448468804359436]",0.7448468804359436
00008030.npy,1,1,"[-0.10013379156589508, 0.09301571547985077]","[0.4518621861934662, 0.5481378436088562]",0.5481378436088562
00037349.npy,1,1,"[0.4040045142173767, 0.7325842380523682]","[0.41858625411987305, 0.581413745880127]",0.581413745880127
00010632.npy,1,1,"[-0.06562598049640656, 0.34532588720321655]","[0.39868390560150146, 0.6013160347938538]",0.6013160347938538
00061129.npy,0,1,"[0.26315999031066895, 0.48835211992263794]","[0.4439387023448944, 0.556061327457428]",0.556061327457428
00021364.npy,0,0,"[0.08218827843666077, -0.04686358943581581]","[0.5322182774543762, 0.46778175234794617]",0.46778175234794617
00002435.npy,0,1,"[0.15404874086380005, 0.38648825883865356]","[0.4421503245830536, 0.557849645614624]",0.557849645614624
00009817.npy,1,1,"[-1.021773099899292, 0.970637321472168]","[0.12000209093093872, 0.8799979090690613]",0.8799979090690613
00035245.npy,0,1,"[0.01924864947795868, 0.1717643290758133]","[0.4619448184967041, 0.5380551815032959]",0.5380551815032959
00057688.npy,0,1,"[-0.48611539602279663, 0.5028150081634521]","[0.27112340927124023, 0.7288765907287598]",0.7288765907287598
00038585.npy,1,1,"[0.27890700101852417, 0.5040720701217651]","[0.44394537806510925, 0.5560546517372131]",0.5560546517372131
