crop_file,true_label,pred_label,logits,softmax,goodness
00038960.npy,1,1,"[-0.09005188196897507, 0.35400986671447754]","[0.3907735347747803, 0.609226405620575]",0.609226405620575
00066697.npy,1,1,"[-0.10265250504016876, 0.33821776509284973]","[0.39153361320495605, 0.6084663271903992]",0.6084663271903992
00039308.npy,1,1,"[-0.19461844861507416, 0.38654059171676636]","[0.35866594314575195, 0.6413339972496033]",0.6413339972496033
00032180.npy,1,1,"[-0.17062105238437653, 0.3235211670398712]","[0.37891823053359985, 0.6210817098617554]",0.6210817098617554
00008355.npy,1,1,"[-0.3178805112838745, 0.3314465582370758]","[0.34314119815826416, 0.6568587422370911]",0.6568587422370911
00021314.npy,0,1,"[0.394417405128479, 0.4833449721336365]","[0.4777827560901642, 0.5222172737121582]",0.5222172737121582
00024141.npy,0,1,"[-0.16772708296775818, 0.17648433148860931]","[0.41478684544563293, 0.5852131247520447]",0.5852131247520447
00018142.npy,1,1,"[-0.10131708532571793, 0.4956832230091095]","[0.3550302982330322, 0.6449697613716125]",0.6449697613716125
00018222.npy,1,1,"[-0.28229108452796936, 0.37752702832221985]","[0.34078046679496765, 0.65921950340271]",0.65921950340271
00067197.npy,1,1,"[-0.28951168060302734, 0.12880702316761017]","[0.3969191610813141, 0.6030808687210083]",0.6030808687210083
00021897.npy,0,1,"[0.45382246375083923, 0.7398614883422852]","[0.42897382378578186, 0.5710261464118958]",0.5710261464118958
00010776.npy,1,1,"[-0.11447732150554657, 0.30842772126197815]","[0.39582177996635437, 0.6041781902313232]",0.6041781902313232
00040470.npy,0,1,"[-0.1145281046628952, 0.15809956192970276]","[0.432262122631073, 0.567737877368927]",0.567737877368927
00052840.npy,1,1,"[-0.18754924833774567, 0.24084030091762543]","[0.394510954618454, 0.6054890155792236]",0.6054890155792236
00021799.npy,0,1,"[0.06145750358700752, 0.2149650752544403]","[0.4616982936859131, 0.5383017063140869]",0.5383017063140869
00009942.npy,1,1,"[-0.06236652284860611, 0.5065114498138428]","[0.3614957630634308, 0.6385042667388916]",0.6385042667388916
00005071.npy,1,1,"[-0.22102120518684387, 0.11464254558086395]","[0.41686317324638367, 0.583136796951294]",0.583136796951294
00058550.npy,0,1,"[-0.07285797595977783, 0.33273065090179443]","[0.3999703824520111, 0.6000296473503113]",0.6000296473503113
00066966.npy,0,1,"[-0.140978142619133, 0.3917137682437897]","[0.3698892593383789, 0.6301108002662659]",0.6301108002662659
00063242.npy,1,1,"[0.23755742609500885, 0.6175218820571899]","[0.4061354696750641, 0.5938645601272583]",0.5938645601272583
00019297.npy,1,1,"[-0.0017199739813804626, 0.3282738924026489]","[0.41824212670326233, 0.5817579030990601]",0.5817579030990601
00066752.npy,1,1,"[0.25672075152397156, 0.464442640542984]","[0.4482554495334625, 0.5517445206642151]",0.5517445206642151
00061235.npy,1,1,"[-0.08307644724845886, 0.2265273630619049]","[0.4232114553451538, 0.5767885446548462]",0.5767885446548462
00002844.npy,1,1,"[-0.26769310235977173, 0.11763196438550949]","[0.40484318137168884, 0.5951568484306335]",0.5951568484306335
00055304.npy,1,1,"[0.0656292736530304, 0.3624120056629181]","[0.4263441562652588, 0.5736558437347412]",0.5736558437347412
00003425.npy,0,1,"[-0.3497949242591858, 0.21025796234607697]","[0.36353519558906555, 0.6364647746086121]",0.6364647746086121
00007250.npy,1,1,"[0.039443936198949814, 0.30562177300453186]","[0.4338456988334656, 0.5661543607711792]",0.5661543607711792
00058569.npy,0,1,"[-0.284108966588974, 0.23614244163036346]","[0.37279343605041504, 0.627206563949585]",0.627206563949585
00020505.npy,0,1,"[-0.39280909299850464, 0.1623229682445526]","[0.36467453837394714, 0.6353254318237305]",0.6353254318237305
00009341.npy,1,1,"[-0.513787031173706, 0.0028119683265686035]","[0.37364786863327026, 0.6263521909713745]",0.6263521909713745
00004088.npy,1,1,"[-0.25671473145484924, 0.23773503303527832]","[0.3788459002971649, 0.6211541295051575]",0.6211541295051575
00039973.npy,1,1,"[-0.32772326469421387, 0.2814692556858063]","[0.35224342346191406, 0.6477565765380859]",0.6477565765380859
00020515.npy,1,1,"[-0.28102201223373413, 0.2152734100818634]","[0.3784116208553314, 0.6215883493423462]",0.6215883493423462
00064501.npy,0,1,"[0.23264501988887787, 0.748600959777832]","[0.37379834055900574, 0.6262016296386719]",0.6262016296386719
00002837.npy,1,1,"[-0.026212947443127632, 0.46679118275642395]","[0.37918612360954285, 0.6208139061927795]",0.6208139061927795
00064587.npy,0,1,"[-0.08971404284238815, 0.33791205286979675]","[0.3946933448314667, 0.6053066253662109]",0.6053066253662109
00031334.npy,0,1,"[-0.11791592836380005, 0.48952436447143555]","[0.35264331102371216, 0.6473566293716431]",0.6473566293716431
00002328.npy,1,1,"[0.07302099466323853, 0.37108853459358215]","[0.4260299801826477, 0.5739700794219971]",0.5739700794219971
00009715.npy,1,1,"[-0.16391247510910034, 0.1914641112089157]","[0.41207924485206604, 0.5879207849502563]",0.5879207849502563
00037681.npy,1,1,"[-0.05930459126830101, 0.27263256907463074]","[0.4177693724632263, 0.5822306275367737]",0.5822306275367737
00059524.npy,1,1,"[-0.0645359456539154, 0.1066911518573761]","[0.45729753375053406, 0.5427024960517883]",0.5427024960517883
00041732.npy,0,1,"[-0.0797177404165268, 0.13203246891498566]","[0.4472593665122986, 0.5527405738830566]",0.5527405738830566
00019632.npy,1,1,"[-0.6509882211685181, -0.13768765330314636]","[0.3744201064109802, 0.625579833984375]",0.625579833984375
00033755.npy,1,1,"[-0.21853823959827423, 0.24005700647830963]","[0.3873191177845001, 0.6126808524131775]",0.6126808524131775
00039788.npy,1,1,"[-0.18370184302330017, 0.29196488857269287]","[0.3832758963108063, 0.6167241334915161]",0.6167241334915161
00023664.npy,0,1,"[0.09266160428524017, 0.3226505517959595]","[0.4427548944950104, 0.557245135307312]",0.557245135307312
00055644.npy,1,1,"[0.011979978531599045, 0.3665158748626709]","[0.41228288412094116, 0.5877170562744141]",0.5877170562744141
00007397.npy,1,1,"[-0.0705292820930481, 0.35755646228790283]","[0.394583523273468, 0.605416476726532]",0.605416476726532
00002229.npy,1,1,"[-0.27772122621536255, 0.24406692385673523]","[0.37243422865867615, 0.6275658011436462]",0.6275658011436462
00057117.npy,0,1,"[-0.020018206909298897, 0.3235132694244385]","[0.414951890707016, 0.5850480794906616]",0.5850480794906616
00004073.npy,0,1,"[0.2237183302640915, 0.5657777786254883]","[0.4153093099594116, 0.5846906900405884]",0.5846906900405884
00035272.npy,1,1,"[-0.07690608501434326, 0.22833076119422913]","[0.42427781224250793, 0.5757222175598145]",0.5757222175598145
00008738.npy,1,1,"[-0.015234261751174927, 0.37022095918655396]","[0.4048117995262146, 0.5951881408691406]",0.5951881408691406
00018903.npy,1,1,"[0.1937393695116043, 0.5103015899658203]","[0.42151379585266113, 0.5784862041473389]",0.5784862041473389
00052791.npy,1,1,"[-0.1009189635515213, 0.13378170132637024]","[0.4415927231311798, 0.5584073066711426]",0.5584073066711426
00059704.npy,1,1,"[0.16932255029678345, 0.27289924025535583]","[0.47412896156311035, 0.5258710384368896]",0.5258710384368896
00024012.npy,0,1,"[-0.10893572866916656, 0.1448415368795395]","[0.4368939995765686, 0.5631060004234314]",0.5631060004234314
00007315.npy,1,1,"[0.0907755047082901, 0.4140300750732422]","[0.41988277435302734, 0.5801172256469727]",0.5801172256469727
00004734.npy,1,1,"[0.0344727449119091, 0.5203847885131836]","[0.38085705041885376, 0.6191429495811462]",0.6191429495811462
00041576.npy,1,1,"[-0.10096120834350586, 0.15552657842636108]","[0.43622729182243347, 0.5637727379798889]",0.5637727379798889
00002305.npy,1,1,"[0.06780613958835602, 0.39389362931251526]","[0.419192910194397, 0.580807089805603]",0.580807089805603
00041064.npy,0,1,"[-0.5326662659645081, 0.08753547072410583]","[0.3497355580329895, 0.6502644419670105]",0.6502644419670105
00052047.npy,1,1,"[0.18242694437503815, 0.44756045937538147]","[0.43410220742225647, 0.5658978223800659]",0.5658978223800659
00036447.npy,1,1,"[-0.2335822433233261, 0.25164952874183655]","[0.3810174763202667, 0.6189824938774109]",0.6189824938774109
00008431.npy,1,1,"[0.13938331604003906, 0.3007146120071411]","[0.45975443720817566, 0.5402455925941467]",0.5402455925941467
00009461.npy,0,1,"[-0.2183920443058014, 0.19744402170181274]","[0.39751359820365906, 0.6024864315986633]",0.6024864315986633
00041317.npy,1,1,"[-0.11555600166320801, 0.34215831756591797]","[0.3875281810760498, 0.6124718189239502]",0.6124718189239502
00009432.npy,0,1,"[-0.07221312075853348, 0.4380500912666321]","[0.37513184547424316, 0.6248682141304016]",0.6248682141304016
00030410.npy,1,1,"[-0.21687652170658112, -0.04362015426158905]","[0.4567939341068268, 0.5432060956954956]",0.5432060956954956
00058262.npy,0,1,"[-0.6272489428520203, 0.0240115225315094]","[0.34270554780960083, 0.6572944521903992]",0.6572944521903992
00020819.npy,0,1,"[-0.41434910893440247, 0.02255617082118988]","[0.3924786448478699, 0.6075214147567749]",0.6075214147567749
00031090.npy,0,1,"[0.025310005992650986, 0.31285178661346436]","[0.4286057949066162, 0.5713942050933838]",0.5713942050933838
00034764.npy,0,1,"[0.04362617805600166, 0.523456335067749]","[0.382292240858078, 0.6177077293395996]",0.6177077293395996
00023471.npy,1,1,"[0.1893807351589203, 0.4093237519264221]","[0.44523483514785767, 0.5547651052474976]",0.5547651052474976
00010666.npy,1,1,"[-0.13778075575828552, 0.23165163397789001]","[0.40867817401885986, 0.5913217663764954]",0.5913217663764954
00051756.npy,1,1,"[-0.49433597922325134, 0.04620997607707977]","[0.3680606186389923, 0.6319394111633301]",0.6319394111633301
00005143.npy,1,1,"[0.30044642090797424, 0.48100167512893677]","[0.4549834132194519, 0.5450166463851929]",0.5450166463851929
00034173.npy,1,1,"[0.06069954112172127, 0.5534027814865112]","[0.3792569637298584, 0.6207429766654968]",0.6207429766654968
00031259.npy,0,1,"[-0.17889828979969025, 0.25464826822280884]","[0.3932797610759735, 0.6067202091217041]",0.6067202091217041
00001352.npy,1,1,"[-0.474698007106781, 0.1825910061597824]","[0.3413488566875458, 0.6586511731147766]",0.6586511731147766
00017760.npy,1,1,"[-0.2148246467113495, 0.33793747425079346]","[0.36522385478019714, 0.6347761750221252]",0.6347761750221252
00034082.npy,1,1,"[-0.4870017170906067, 0.08796803653240204]","[0.36009088158607483, 0.6399090886116028]",0.6399090886116028
00040568.npy,1,1,"[-0.1249067485332489, 0.23339253664016724]","[0.4113713204860687, 0.5886287093162537]",0.5886287093162537
00037063.npy,1,1,"[0.20080174505710602, 0.5629696846008301]","[0.41043487191200256, 0.5895651578903198]",0.5895651578903198
00022982.npy,1,1,"[0.42177340388298035, 0.43263792991638184]","[0.4972839057445526, 0.5027161240577698]",0.5027161240577698
00040483.npy,1,1,"[0.42710885405540466, 0.7415137887001038]","[0.4220399260520935, 0.5779601335525513]",0.5779601335525513
00017777.npy,1,1,"[-0.33827686309814453, 0.3263624608516693]","[0.3396981954574585, 0.6603018045425415]",0.6603018045425415
00020149.npy,0,1,"[-0.06931808590888977, 0.11895433813333511]","[0.4530704617500305, 0.5469295382499695]",0.5469295382499695
00066288.npy,0,1,"[-0.5319364666938782, 0.1693309247493744]","[0.331531286239624, 0.6684686541557312]",0.6684686541557312
00007555.npy,1,1,"[-0.06623736768960953, 0.46129342913627625]","[0.3710929751396179, 0.6289069652557373]",0.6289069652557373
00008282.npy,1,1,"[0.0035782530903816223, 0.6069456934928894]","[0.35357365012168884, 0.6464263796806335]",0.6464263796806335
00038489.npy,1,1,"[0.21488459408283234, 0.3757290542125702]","[0.45987534523010254, 0.5401246547698975]",0.5401246547698975
00002428.npy,1,1,"[-0.08978582918643951, 0.3414175510406494]","[0.3938390016555786, 0.6061609983444214]",0.6061609983444214
00010939.npy,0,1,"[-0.07616115361452103, 0.37874600291252136]","[0.3881946802139282, 0.6118053197860718]",0.6118053197860718
00001665.npy,1,1,"[-0.12231476604938507, 0.1586136668920517]","[0.4302261769771576, 0.5697738528251648]",0.5697738528251648
00039643.npy,1,1,"[-0.12485310435295105, 0.32920533418655396]","[0.3883962631225586, 0.6116037368774414]",0.6116037368774414
00039201.npy,1,1,"[0.238851860165596, 0.527735710144043]","[0.4282771348953247, 0.5717228651046753]",0.5717228651046753
00040373.npy,1,1,"[0.05036306753754616, 0.3093836307525635]","[0.4356044828891754, 0.5643954873085022]",0.5643954873085022
00005517.npy,1,1,"[0.03417563810944557, 0.4401315450668335]","[0.3998821973800659, 0.6001177430152893]",0.6001177430152893
00033974.npy,1,1,"[-0.06779174506664276, 0.45781388878822327]","[0.37154239416122437, 0.6284576058387756]",0.6284576058387756
00023792.npy,0,1,"[-0.3780624270439148, 0.3492761254310608]","[0.3257790505886078, 0.6742209792137146]",0.6742209792137146
00056894.npy,0,1,"[-0.07285971194505692, 0.33685070276260376]","[0.3989815413951874, 0.6010184288024902]",0.6010184288024902
00005494.npy,0,1,"[0.17684486508369446, 0.6595094203948975]","[0.38162311911582947, 0.6183769106864929]",0.6183769106864929
00030843.npy,1,1,"[0.15587086975574493, 0.7637640237808228]","[0.35253995656967163, 0.6474601030349731]",0.6474601030349731
00039474.npy,1,1,"[0.23068289458751678, 0.2745453119277954]","[0.4890361726284027, 0.5109638571739197]",0.5109638571739197
00023325.npy,1,1,"[-0.2032235860824585, 0.42084962129592896]","[0.3488556146621704, 0.6511443257331848]",0.6511443257331848
00039280.npy,1,1,"[-0.2141517549753189, 0.19671620428562164]","[0.39870402216911316, 0.6012959480285645]",0.6012959480285645
00059763.npy,0,1,"[-0.5252178311347961, 0.12468606978654861]","[0.3430112302303314, 0.656988799571991]",0.656988799571991
00035760.npy,0,1,"[-0.26278844475746155, 0.1314622163772583]","[0.4026944637298584, 0.5973055362701416]",0.5973055362701416
00052422.npy,1,1,"[-0.10590275377035141, 0.48845410346984863]","[0.3556358218193054, 0.6443641781806946]",0.6443641781806946
00010163.npy,0,1,"[0.08056265115737915, 0.20236244797706604]","[0.46958762407302856, 0.5304123163223267]",0.5304123163223267
00039667.npy,0,1,"[0.19005556404590607, 0.5246598720550537]","[0.41712072491645813, 0.5828792452812195]",0.5828792452812195
00061965.npy,1,1,"[0.1684231013059616, 0.5342637300491333]","[0.40954646468162537, 0.590453565120697]",0.590453565120697
00036699.npy,1,1,"[0.022042665630578995, 0.31119486689567566]","[0.42821142077445984, 0.5717885494232178]",0.5717885494232178
00058529.npy,0,1,"[-0.06494644284248352, 0.3722562789916992]","[0.39240771532058716, 0.6075922846794128]",0.6075922846794128
00003255.npy,0,1,"[0.22777511179447174, 0.49360302090644836]","[0.4339316487312317, 0.5660683512687683]",0.5660683512687683
00017633.npy,0,1,"[0.23480428755283356, 0.5445634126663208]","[0.42317354679107666, 0.5768264532089233]",0.5768264532089233
00058810.npy,0,1,"[-0.432454913854599, 0.11191904544830322]","[0.36717066168785095, 0.6328293085098267]",0.6328293085098267
00035980.npy,0,1,"[-0.10471406579017639, 0.579789400100708]","[0.3352569341659546, 0.6647430658340454]",0.6647430658340454
00034678.npy,1,1,"[-0.020609259605407715, 0.2785661220550537]","[0.42575910687446594, 0.5742409229278564]",0.5742409229278564
00039437.npy,1,1,"[-0.05467557534575462, 0.271205872297287]","[0.41924306750297546, 0.5807569622993469]",0.5807569622993469
00066992.npy,1,1,"[-0.07275901734828949, 0.4151167869567871]","[0.3803941011428833, 0.6196059584617615]",0.6196059584617615
00067131.npy,1,1,"[-0.19405637681484222, 0.1323949247598648]","[0.41910433769226074, 0.5808956623077393]",0.5808956623077393
00061290.npy,1,1,"[-0.27988487482070923, 0.22015373408794403]","[0.37753158807754517, 0.6224683523178101]",0.6224683523178101
00002351.npy,1,1,"[0.03530007228255272, 0.3473851680755615]","[0.4226059019565582, 0.5773941278457642]",0.5773941278457642
00002299.npy,1,1,"[-0.18576955795288086, 0.302061527967453]","[0.38040465116500854, 0.6195953488349915]",0.6195953488349915
00041007.npy,1,1,"[0.011119045317173004, 0.0775943323969841]","[0.483387291431427, 0.516612708568573]",0.516612708568573
00022114.npy,0,1,"[0.08571146428585052, 0.49730733036994934]","[0.3985295295715332, 0.6014704704284668]",0.6014704704284668
00004967.npy,0,1,"[0.14732806384563446, 0.5163078308105469]","[0.4087876081466675, 0.5912124514579773]",0.5912124514579773
00039509.npy,1,1,"[0.0031569041311740875, 0.3547245264053345]","[0.4130023419857025, 0.5869976282119751]",0.5869976282119751
00057895.npy,1,1,"[0.06389245390892029, 0.16601194441318512]","[0.47449231147766113, 0.5255076885223389]",0.5255076885223389
00006757.npy,0,1,"[-0.08484260737895966, 0.3969453275203705]","[0.38183003664016724, 0.6181699633598328]",0.6181699633598328
00055860.npy,1,1,"[-0.17347688972949982, 0.36232054233551025]","[0.36916571855545044, 0.6308342218399048]",0.6308342218399048
00020941.npy,0,1,"[-0.050147559493780136, 0.390688419342041]","[0.39154180884361267, 0.6084582209587097]",0.6084582209587097
00037468.npy,1,1,"[0.009311765432357788, 0.194039985537529]","[0.45394882559776306, 0.5460512042045593]",0.5460512042045593
00062625.npy,1,1,"[0.22858406603336334, 0.5958760380744934]","[0.40919551253318787, 0.5908044576644897]",0.5908044576644897
00007810.npy,1,1,"[-0.20600244402885437, 0.15526233613491058]","[0.41065341234207153, 0.5893465280532837]",0.5893465280532837
00036427.npy,1,1,"[-0.3983220160007477, 0.15174229443073273]","[0.36584949493408203, 0.6341505646705627]",0.6341505646705627
00039723.npy,0,1,"[0.1700940728187561, 0.17354287207126617]","[0.4991377890110016, 0.500862181186676]",0.500862181186676
00031280.npy,1,1,"[0.3082469701766968, 0.6489670276641846]","[0.4156346023082733, 0.5843654274940491]",0.5843654274940491
00032073.npy,0,1,"[0.18844249844551086, 0.35422253608703613]","[0.4586496651172638, 0.5413503646850586]",0.5413503646850586
00023588.npy,0,1,"[-0.33657485246658325, 0.16505426168441772]","[0.37715786695480347, 0.6228420734405518]",0.6228420734405518
00010321.npy,0,1,"[-0.12464089691638947, 0.2970214784145355]","[0.39611902832984924, 0.6038809418678284]",0.6038809418678284
00037101.npy,0,1,"[0.21350710093975067, 0.5380791425704956]","[0.4195619225502014, 0.5804380774497986]",0.5804380774497986
00061194.npy,1,1,"[-0.4143602252006531, 0.08358722180128098]","[0.3780231177806854, 0.6219768524169922]",0.6219768524169922
00023563.npy,0,1,"[-0.11315350234508514, 0.5335797667503357]","[0.3437260687351227, 0.6562739610671997]",0.6562739610671997
00051559.npy,0,1,"[-0.1357647329568863, 0.20385509729385376]","[0.4159018397331238, 0.5840981602668762]",0.5840981602668762
00030985.npy,1,1,"[0.03223798796534538, 0.3180240988731384]","[0.4290357828140259, 0.5709641575813293]",0.5709641575813293
00008737.npy,1,1,"[-0.1471201628446579, 0.17514854669570923]","[0.4201229214668274, 0.5798770189285278]",0.5798770189285278
00033884.npy,1,1,"[0.06185374781489372, 0.3838043808937073]","[0.4202004373073578, 0.5797995328903198]",0.5797995328903198
00061819.npy,1,1,"[0.16501736640930176, 0.2700638771057129]","[0.47376251220703125, 0.5262374877929688]",0.5262374877929688
00062946.npy,1,1,"[0.10461778938770294, 0.5845470428466797]","[0.38226884603500366, 0.6177312135696411]",0.6177312135696411
00062618.npy,1,1,"[0.012499414384365082, 0.3811742663383484]","[0.40886127948760986, 0.5911387205123901]",0.5911387205123901
00064541.npy,0,1,"[-0.13133153319358826, 0.48291659355163574]","[0.35109075903892517, 0.6489092111587524]",0.6489092111587524
00009259.npy,1,1,"[0.03982313349843025, 0.4596136510372162]","[0.39656686782836914, 0.6034331321716309]",0.6034331321716309
00006530.npy,1,1,"[0.29853004217147827, 0.4552082121372223]","[0.4609103798866272, 0.539089560508728]",0.539089560508728
00008831.npy,1,1,"[0.14616674184799194, 0.29978054761886597]","[0.4616718888282776, 0.5383281111717224]",0.5383281111717224
00003834.npy,1,1,"[-0.6996504068374634, 0.09957123547792435]","[0.3101920187473297, 0.6898079514503479]",0.6898079514503479
00006575.npy,0,1,"[0.1612265259027481, 0.5035406351089478]","[0.41524747014045715, 0.5847525000572205]",0.5847525000572205
00051414.npy,1,1,"[0.03541760519146919, 0.33571556210517883]","[0.42548465728759766, 0.5745153427124023]",0.5745153427124023
00055913.npy,0,1,"[-0.41701197624206543, 0.08684104681015015]","[0.3766356110572815, 0.6233643889427185]",0.6233643889427185
00019795.npy,1,1,"[0.26494100689888, 0.5012619495391846]","[0.44119322299957275, 0.5588067770004272]",0.5588067770004272
00061237.npy,1,1,"[-0.08648853003978729, 0.18275214731693268]","[0.43309348821640015, 0.5669064521789551]",0.5669064521789551
